age,job,education,balance,housing,loan,pdays,previous,poutcome,duration,y
34,admin.,tertiary,37,no,no,-1,0,unknown,45,no
28,student,secondary,28,no,no,-1,0,unknown,220,no
40,admin.,secondary,1670,yes,no,-1,0,unknown,161,no
36,entrepreneur,secondary,134,no,no,-1,0,unknown,98,no
52,retired,secondary,603,no,yes,-1,0,unknown,79,no
46,admin.,primary,276,yes,yes,-1,0,unknown,157,no
25,technician,secondary,2157,yes,no,-1,0,unknown,339,no
52,blue-collar,secondary,161,yes,no,-1,0,unknown,274,no
40,blue-collar,primary,3658,yes,no,-1,0,unknown,977,no
26,management,tertiary,-402,no,yes,-1,0,unknown,127,no
26,blue-collar,primary,3342,yes,no,-1,0,unknown,329,no
35,self-employed,secondary,1732,no,no,-1,0,unknown,1441,no
40,admin.,secondary,263,yes,no,-1,0,unknown,231,no
31,management,tertiary,623,yes,no,349,5,failure,96,no
32,admin.,secondary,3540,yes,no,178,1,failure,213,no
33,admin.,secondary,95,yes,no,-1,0,unknown,335,yes
53,services,secondary,765,yes,no,174,7,other,959,yes
46,technician,secondary,-824,yes,no,-1,0,unknown,429,yes
28,management,tertiary,5549,no,no,-1,0,unknown,383,no
31,blue-collar,secondary,191,yes,no,-1,0,unknown,40,no
44,blue-collar,primary,420,yes,no,-1,0,unknown,110,no
35,admin.,secondary,0,no,no,-1,0,unknown,326,no
50,technician,unknown,2706,yes,no,-1,0,unknown,179,no
32,technician,secondary,4,yes,yes,-1,0,unknown,132,no
51,admin.,secondary,423,yes,yes,-1,0,unknown,95,no
51,management,tertiary,-892,yes,yes,-1,0,unknown,248,no
31,blue-collar,unknown,-120,yes,no,201,2,failure,100,no
41,admin.,secondary,-365,yes,no,-1,0,unknown,226,no
57,technician,tertiary,27069,no,yes,-1,0,unknown,174,no
34,management,tertiary,8038,yes,no,152,1,failure,29,no
47,technician,secondary,-938,yes,no,-1,0,unknown,176,no
47,admin.,secondary,1139,yes,no,-1,0,unknown,106,no
36,self-employed,secondary,189,yes,no,120,1,failure,136,no
29,housemaid,tertiary,19,no,no,64,2,success,110,yes
39,technician,secondary,3663,no,no,-1,0,unknown,230,no
53,blue-collar,unknown,0,no,no,-1,0,unknown,140,no
47,blue-collar,secondary,-614,yes,no,-1,0,unknown,118,no
51,technician,secondary,2323,yes,yes,-1,0,unknown,151,no
48,blue-collar,secondary,425,yes,no,-1,0,unknown,693,no
32,technician,secondary,5122,no,no,-1,0,unknown,31,no
36,management,tertiary,608,no,no,-1,0,unknown,125,no
50,unknown,primary,341,yes,yes,340,2,success,670,yes
39,admin.,secondary,607,yes,no,364,3,failure,454,yes
31,blue-collar,secondary,1495,yes,yes,-1,0,unknown,159,no
49,admin.,secondary,381,no,no,-1,0,unknown,504,no
33,unemployed,secondary,385,no,no,-1,0,unknown,29,no
26,management,tertiary,1274,yes,no,84,1,failure,190,no
27,blue-collar,secondary,362,yes,no,-1,0,unknown,332,no
51,blue-collar,primary,377,yes,no,272,1,failure,143,no
26,admin.,secondary,802,no,no,2,2,other,77,no
45,admin.,secondary,194,no,no,-1,0,unknown,517,no
54,technician,secondary,-315,no,yes,-1,0,unknown,2029,yes
49,technician,tertiary,1843,yes,no,-1,0,unknown,269,no
47,technician,secondary,-9,no,no,-1,0,unknown,457,no
42,housemaid,primary,83,no,yes,-1,0,unknown,184,no
50,entrepreneur,tertiary,433,yes,no,-1,0,unknown,47,no
37,admin.,secondary,-107,yes,no,-1,0,unknown,158,no
54,blue-collar,primary,4503,no,no,-1,0,unknown,168,no
40,services,secondary,51,yes,no,-1,0,unknown,50,no
50,services,secondary,961,no,yes,-1,0,unknown,757,no
57,retired,secondary,49,yes,yes,-1,0,unknown,93,no
33,technician,secondary,3470,no,no,-1,0,unknown,285,no
49,technician,secondary,-147,yes,no,-1,0,unknown,390,no
35,services,secondary,0,yes,no,-1,0,unknown,146,no
28,blue-collar,secondary,0,yes,no,-1,0,unknown,386,no
58,management,tertiary,172,no,no,-1,0,unknown,145,no
31,admin.,secondary,-407,no,yes,-1,0,unknown,230,no
36,management,tertiary,649,no,no,91,1,failure,237,no
49,blue-collar,primary,1040,no,no,-1,0,unknown,474,no
30,unemployed,secondary,142,yes,no,-1,0,unknown,350,no
29,services,secondary,209,yes,no,-1,0,unknown,487,no
50,management,unknown,3304,no,no,-1,0,unknown,1009,no
26,student,tertiary,294,no,no,91,2,success,87,yes
27,housemaid,secondary,4848,yes,yes,-1,0,unknown,82,no
32,blue-collar,secondary,1670,yes,no,-1,0,unknown,183,no
62,unknown,secondary,367,no,no,-1,0,unknown,139,no
34,blue-collar,secondary,13683,yes,no,-1,0,unknown,115,no
25,admin.,tertiary,1420,no,no,-1,0,unknown,124,no
34,management,tertiary,340,yes,no,-1,0,unknown,633,no
44,technician,secondary,1679,no,no,-1,0,unknown,718,yes
38,management,tertiary,1198,yes,no,-1,0,unknown,63,no
57,admin.,secondary,169,no,no,106,2,failure,180,no
36,self-employed,tertiary,506,no,no,120,1,failure,47,no
41,entrepreneur,secondary,1249,yes,no,-1,0,unknown,391,no
36,management,tertiary,678,no,yes,-1,0,unknown,85,no
27,management,tertiary,212,yes,no,-1,0,unknown,373,no
37,technician,secondary,23,no,no,-1,0,unknown,289,no
47,management,tertiary,4402,no,no,190,1,other,805,yes
31,services,primary,459,yes,no,293,1,success,623,yes
39,self-employed,secondary,4722,yes,no,-1,0,unknown,483,no
35,admin.,tertiary,1555,yes,no,-1,0,unknown,26,no
40,blue-collar,secondary,61,yes,no,-1,0,unknown,112,no
38,management,tertiary,0,yes,no,-1,0,unknown,213,no
31,technician,secondary,3706,yes,no,-1,0,unknown,129,no
36,blue-collar,primary,1177,no,no,311,4,success,330,yes
53,management,primary,2096,no,no,-1,0,unknown,104,no
59,blue-collar,primary,748,no,no,-1,0,unknown,184,no
29,management,tertiary,3357,no,no,-1,0,unknown,120,no
30,admin.,secondary,3809,yes,no,-1,0,unknown,159,no
52,admin.,secondary,395,yes,no,-1,0,unknown,391,no
55,blue-collar,secondary,1011,yes,no,-1,0,unknown,112,no
56,blue-collar,primary,420,yes,no,-1,0,unknown,76,no
32,admin.,secondary,76,yes,no,-1,0,unknown,189,no
24,blue-collar,secondary,0,no,no,-1,0,unknown,94,no
51,blue-collar,primary,844,yes,no,-1,0,unknown,184,no
36,management,tertiary,1318,yes,no,-1,0,unknown,100,no
36,technician,tertiary,167,yes,no,-1,0,unknown,57,no
42,management,tertiary,2187,yes,no,-1,0,unknown,525,yes
49,admin.,secondary,14440,yes,no,-1,0,unknown,60,no
48,management,secondary,2294,yes,no,-1,0,unknown,251,no
36,management,secondary,80,yes,no,-1,0,unknown,251,no
48,management,primary,2537,no,no,-1,0,unknown,219,no
30,technician,tertiary,569,no,no,-1,0,unknown,976,yes
27,management,tertiary,0,no,yes,-1,0,unknown,46,no
38,entrepreneur,tertiary,0,yes,no,-1,0,unknown,185,no
36,technician,secondary,12,no,no,-1,0,unknown,587,yes
45,technician,secondary,49,no,no,-1,0,unknown,65,no
44,housemaid,tertiary,460,no,no,-1,0,unknown,491,no
42,technician,secondary,613,yes,no,-1,0,unknown,432,no
37,entrepreneur,tertiary,7944,no,no,-1,0,unknown,102,no
48,blue-collar,secondary,1143,yes,no,317,1,failure,264,no
57,retired,primary,-464,yes,no,190,6,failure,75,no
44,services,secondary,1989,yes,yes,-1,0,unknown,106,no
48,technician,secondary,17,yes,yes,-1,0,unknown,81,no
56,retired,primary,-1,no,no,-1,0,unknown,89,no
37,management,tertiary,1698,yes,no,-1,0,unknown,95,no
47,blue-collar,secondary,5306,yes,no,-1,0,unknown,322,no
54,housemaid,unknown,0,no,no,145,3,other,94,no
51,retired,secondary,1679,no,no,365,9,other,417,yes
47,admin.,secondary,3676,no,no,95,3,success,567,yes
25,management,tertiary,-242,yes,yes,332,4,other,600,yes
39,services,secondary,471,no,no,-1,0,unknown,5,no
40,management,tertiary,8902,yes,no,-1,0,unknown,464,no
38,management,tertiary,1704,no,no,-1,0,unknown,222,no
34,management,tertiary,3050,yes,no,-1,0,unknown,469,yes
53,housemaid,primary,2581,no,no,-1,0,unknown,99,no
32,services,secondary,162,yes,no,-1,0,unknown,297,no
35,blue-collar,secondary,243,yes,no,-1,0,unknown,41,no
24,student,secondary,1847,no,no,-1,0,unknown,390,no
58,blue-collar,primary,0,yes,no,-1,0,unknown,535,no
49,management,primary,3371,no,no,-1,0,unknown,269,yes
45,services,secondary,1757,yes,no,326,1,other,1010,no
55,management,tertiary,171,yes,no,-1,0,unknown,73,no
42,entrepreneur,tertiary,157,yes,yes,-1,0,unknown,650,no
28,admin.,secondary,934,yes,no,-1,0,unknown,53,no
48,blue-collar,secondary,-19,no,yes,-1,0,unknown,270,no
51,management,tertiary,-55,yes,no,-1,0,unknown,119,no
38,housemaid,primary,21,no,no,-1,0,unknown,634,no
27,blue-collar,secondary,14,no,no,-1,0,unknown,72,no
50,technician,secondary,246,yes,no,123,2,failure,270,no
44,blue-collar,primary,887,yes,no,363,1,failure,165,no
40,management,tertiary,51,no,no,-1,0,unknown,164,no
29,services,secondary,-287,yes,no,-1,0,unknown,196,no
34,services,secondary,0,yes,no,-1,0,unknown,78,no
44,self-employed,tertiary,2734,yes,no,-1,0,unknown,897,yes
50,entrepreneur,tertiary,52,no,no,-1,0,unknown,22,no
34,management,tertiary,2594,yes,no,-1,0,unknown,161,no
54,retired,primary,22,no,no,-1,0,unknown,23,no
34,technician,tertiary,1611,yes,no,-1,0,unknown,490,no
34,admin.,tertiary,18,yes,yes,-1,0,unknown,359,yes
52,blue-collar,primary,1331,yes,no,-1,0,unknown,213,no
60,unknown,unknown,7337,no,no,-1,0,unknown,122,no
39,management,secondary,835,yes,no,-1,0,unknown,587,no
58,retired,primary,5092,no,no,-1,0,unknown,199,no
41,technician,secondary,52,no,no,-1,0,unknown,261,no
48,technician,secondary,10655,no,no,-1,0,unknown,5,no
58,management,tertiary,1831,no,no,-1,0,unknown,1531,no
40,self-employed,primary,92,yes,no,-1,0,unknown,92,no
48,management,tertiary,586,yes,yes,-1,0,unknown,179,no
52,blue-collar,primary,1758,yes,no,-1,0,unknown,41,no
50,self-employed,secondary,2061,yes,yes,244,3,failure,197,no
25,technician,secondary,959,no,no,-1,0,unknown,144,no
54,retired,primary,208,no,no,-1,0,unknown,255,no
34,services,secondary,-315,yes,no,-1,0,unknown,56,no
48,management,tertiary,-13,yes,no,291,2,other,20,no
37,admin.,tertiary,801,no,no,-1,0,unknown,331,no
66,retired,tertiary,1948,no,no,91,4,success,216,yes
32,management,tertiary,751,yes,no,-1,0,unknown,64,no
45,blue-collar,secondary,784,yes,yes,-1,0,unknown,34,no
43,blue-collar,secondary,24,no,no,363,1,failure,68,no
41,management,tertiary,72,yes,no,-1,0,unknown,764,no
40,technician,tertiary,1871,yes,no,-1,0,unknown,64,no
44,services,secondary,1378,yes,no,-1,0,unknown,257,no
43,blue-collar,primary,188,yes,no,347,5,failure,58,no
30,unknown,tertiary,6836,no,no,-1,0,unknown,30,no
32,services,secondary,61,yes,no,-1,0,unknown,529,no
57,admin.,secondary,-967,yes,no,-1,0,unknown,8,no
31,blue-collar,tertiary,462,yes,yes,-1,0,unknown,147,no
49,unknown,secondary,0,no,no,-1,0,unknown,173,no
31,admin.,secondary,5527,yes,no,-1,0,unknown,132,no
41,admin.,tertiary,1287,no,no,-1,0,unknown,286,no
44,management,tertiary,17361,no,no,-1,0,unknown,476,no
54,entrepreneur,unknown,1956,no,no,-1,0,unknown,221,no
37,blue-collar,secondary,0,yes,no,-1,0,unknown,146,yes
34,management,secondary,-294,yes,no,-1,0,unknown,532,no
43,technician,secondary,275,no,no,-1,0,unknown,69,no
44,management,tertiary,724,yes,no,172,1,failure,157,no
44,services,secondary,27,no,no,-1,0,unknown,485,no
53,admin.,secondary,26,yes,no,359,1,failure,56,no
36,technician,secondary,191,no,no,-1,0,unknown,69,no
58,technician,secondary,-123,no,no,-1,0,unknown,131,no
26,student,secondary,-147,no,no,-1,0,unknown,95,no
34,technician,secondary,179,no,no,-1,0,unknown,294,no
55,blue-collar,primary,1086,yes,no,272,2,failure,146,no
55,blue-collar,secondary,471,yes,no,-1,0,unknown,58,no
34,entrepreneur,tertiary,105,yes,no,-1,0,unknown,249,no
41,entrepreneur,secondary,1588,yes,yes,-1,0,unknown,10,no
38,housemaid,secondary,70,no,no,148,1,success,255,yes
28,blue-collar,secondary,2700,no,no,-1,0,unknown,337,no
41,technician,secondary,1602,yes,no,-1,0,unknown,142,no
30,admin.,tertiary,0,yes,no,-1,0,unknown,209,no
39,technician,unknown,839,no,no,-1,0,unknown,825,no
41,admin.,secondary,21515,yes,no,-1,0,unknown,87,no
36,technician,secondary,5902,yes,no,-1,0,unknown,219,no
37,management,tertiary,547,yes,yes,-1,0,unknown,143,no
59,self-employed,tertiary,3800,no,yes,-1,0,unknown,70,no
26,technician,secondary,261,yes,no,-1,0,unknown,371,no
43,technician,secondary,0,yes,yes,204,5,failure,539,no
42,management,secondary,-34,no,no,-1,0,unknown,176,no
46,blue-collar,unknown,9328,yes,no,-1,0,unknown,725,yes
31,admin.,secondary,5,yes,yes,-1,0,unknown,101,no
43,unemployed,secondary,3529,no,no,-1,0,unknown,169,no
48,blue-collar,tertiary,2330,yes,no,-1,0,unknown,15,no
41,blue-collar,secondary,1334,yes,no,-1,0,unknown,234,no
32,self-employed,tertiary,3601,no,no,-1,0,unknown,171,no
45,technician,tertiary,265,no,no,-1,0,unknown,14,no
52,admin.,unknown,2227,no,no,-1,0,unknown,242,yes
37,self-employed,secondary,487,no,yes,-1,0,unknown,155,no
38,blue-collar,secondary,0,yes,no,173,1,failure,580,no
36,services,secondary,174,yes,no,-1,0,unknown,223,no
58,retired,secondary,14412,no,no,-1,0,unknown,297,no
37,management,tertiary,3288,no,no,-1,0,unknown,124,no
30,technician,secondary,57,no,no,-1,0,unknown,465,no
47,technician,secondary,2246,yes,no,-1,0,unknown,330,no
40,technician,secondary,4441,yes,no,183,2,failure,153,no
42,management,tertiary,0,no,no,-1,0,unknown,131,no
71,unknown,tertiary,353,no,no,93,2,failure,208,no
54,blue-collar,secondary,448,yes,yes,-1,0,unknown,98,no
53,entrepreneur,primary,27,yes,no,-1,0,unknown,230,yes
33,blue-collar,secondary,474,no,no,-1,0,unknown,400,no
30,technician,tertiary,1185,yes,no,339,1,failure,284,no
39,services,secondary,282,yes,no,-1,0,unknown,243,no
32,blue-collar,secondary,2,yes,no,309,1,failure,16,no
34,technician,secondary,60,no,no,-1,0,unknown,274,no
39,self-employed,tertiary,3972,no,no,-1,0,unknown,122,no
75,retired,secondary,26452,no,no,-1,0,unknown,219,no
33,admin.,secondary,818,yes,yes,-1,0,unknown,301,no
40,services,secondary,9374,yes,no,185,1,failure,7,no
37,technician,unknown,47,no,no,-1,0,unknown,374,no
69,retired,primary,279,no,no,-1,0,unknown,26,no
52,unemployed,primary,20,yes,no,-1,0,unknown,172,no
31,admin.,secondary,360,no,no,297,2,other,332,no
28,technician,secondary,1532,no,no,107,5,failure,253,no
29,management,tertiary,1673,no,no,159,3,other,200,no
46,services,secondary,2420,no,no,-1,0,unknown,405,no
28,blue-collar,secondary,100,yes,yes,-1,0,unknown,132,no
41,admin.,secondary,0,no,no,-1,0,unknown,89,no
42,technician,secondary,1533,no,yes,-1,0,unknown,86,no
34,admin.,secondary,296,no,no,-1,0,unknown,147,no
28,blue-collar,secondary,2788,yes,no,-1,0,unknown,369,yes
43,management,secondary,109,yes,no,-1,0,unknown,64,no
32,technician,secondary,485,no,no,-1,0,unknown,98,no
33,technician,tertiary,125,no,no,-1,0,unknown,66,no
70,retired,secondary,616,no,no,182,1,failure,149,no
36,services,secondary,3064,yes,no,107,4,failure,240,no
53,technician,secondary,206,no,no,-1,0,unknown,87,no
30,blue-collar,secondary,6900,no,no,-1,0,unknown,816,no
45,services,secondary,-179,no,no,-1,0,unknown,155,no
31,services,secondary,481,yes,no,183,2,failure,106,no
28,admin.,secondary,12,yes,no,256,3,other,73,no
45,blue-collar,primary,0,no,no,-1,0,unknown,574,no
51,management,tertiary,176,yes,yes,687,2,failure,8,no
53,management,primary,4086,no,no,-1,0,unknown,14,no
40,technician,secondary,257,yes,no,-1,0,unknown,731,no
53,blue-collar,primary,53,yes,no,140,1,failure,208,no
31,blue-collar,secondary,6,yes,no,-1,0,unknown,821,no
30,management,tertiary,562,no,no,-1,0,unknown,137,no
53,entrepreneur,secondary,-118,yes,no,-1,0,unknown,101,no
40,blue-collar,primary,2805,yes,no,353,23,failure,173,no
26,management,secondary,565,yes,no,-1,0,unknown,582,no
47,blue-collar,secondary,0,yes,no,-1,0,unknown,676,no
51,management,tertiary,1612,no,no,182,5,failure,384,no
45,unemployed,primary,180,yes,yes,-1,0,unknown,62,no
35,management,tertiary,0,yes,no,-1,0,unknown,295,no
36,management,tertiary,876,yes,no,-1,0,unknown,241,no
57,admin.,secondary,2137,no,no,-1,0,unknown,132,no
42,blue-collar,primary,260,yes,no,-1,0,unknown,175,no
32,blue-collar,secondary,-53,yes,no,272,1,other,648,yes
30,management,tertiary,944,no,no,-1,0,unknown,251,yes
36,technician,secondary,2394,no,no,-1,0,unknown,184,no
43,technician,secondary,297,yes,no,-1,0,unknown,119,no
69,retired,tertiary,2144,no,no,184,4,success,417,yes
31,technician,tertiary,969,no,no,-1,0,unknown,95,no
35,technician,secondary,0,no,no,-1,0,unknown,125,no
26,entrepreneur,tertiary,37,yes,yes,363,2,failure,207,no
46,technician,secondary,410,no,yes,-1,0,unknown,162,no
30,technician,secondary,1211,yes,no,-1,0,unknown,176,no
33,management,tertiary,71,no,no,-1,0,unknown,107,no
34,management,tertiary,436,yes,no,345,1,failure,28,no
48,blue-collar,primary,559,yes,no,-1,0,unknown,1231,no
31,management,tertiary,1170,no,no,-1,0,unknown,200,no
46,management,tertiary,25,no,no,-1,0,unknown,103,no
40,services,secondary,1325,no,no,-1,0,unknown,150,no
39,entrepreneur,secondary,0,no,no,-1,0,unknown,108,no
33,technician,secondary,647,yes,yes,273,1,other,124,no
50,blue-collar,primary,2142,yes,no,224,1,other,309,no
84,retired,primary,639,no,no,-1,0,unknown,353,yes
40,blue-collar,primary,177,yes,yes,-1,0,unknown,742,no
55,management,tertiary,236,no,no,-1,0,unknown,200,no
40,services,secondary,1959,yes,no,-1,0,unknown,177,no
46,admin.,primary,96,no,no,-1,0,unknown,151,no
43,self-employed,tertiary,0,no,no,-1,0,unknown,147,no
34,blue-collar,secondary,250,yes,no,-1,0,unknown,193,no
35,technician,secondary,126,no,no,-1,0,unknown,112,no
57,retired,unknown,1621,yes,no,-1,0,unknown,108,no
25,student,secondary,8,no,no,-1,0,unknown,107,yes
32,self-employed,tertiary,189,yes,no,-1,0,unknown,106,no
52,retired,secondary,316,no,no,-1,0,unknown,463,no
31,self-employed,tertiary,-282,yes,no,-1,0,unknown,131,no
34,management,tertiary,-308,yes,no,-1,0,unknown,140,no
42,technician,secondary,248,no,no,-1,0,unknown,163,no
47,blue-collar,primary,126,yes,no,-1,0,unknown,2456,yes
50,self-employed,tertiary,13,yes,no,-1,0,unknown,76,yes
30,technician,secondary,-393,yes,yes,-1,0,unknown,435,yes
33,services,secondary,358,yes,no,356,3,failure,302,no
56,technician,tertiary,917,no,no,-1,0,unknown,306,no
34,admin.,secondary,1268,yes,no,-1,0,unknown,259,no
33,technician,secondary,-163,yes,yes,-1,0,unknown,502,no
32,management,tertiary,473,yes,no,361,1,other,72,no
34,management,tertiary,4831,yes,no,-1,0,unknown,265,no
37,technician,secondary,1063,yes,no,-1,0,unknown,413,no
30,management,secondary,0,yes,no,-1,0,unknown,756,no
29,blue-collar,secondary,424,yes,yes,-1,0,unknown,241,no
56,unemployed,primary,802,no,no,-1,0,unknown,258,no
31,management,tertiary,430,yes,no,-1,0,unknown,137,no
59,unknown,unknown,3940,no,no,-1,0,unknown,48,no
36,housemaid,secondary,2880,no,no,-1,0,unknown,283,no
51,blue-collar,secondary,1069,yes,no,-1,0,unknown,247,no
54,self-employed,primary,4382,yes,no,-1,0,unknown,193,no
37,management,tertiary,0,no,no,107,2,failure,129,no
32,technician,tertiary,3939,no,no,-1,0,unknown,209,no
42,self-employed,tertiary,753,no,no,-1,0,unknown,31,no
29,blue-collar,secondary,358,no,no,-1,0,unknown,88,no
52,blue-collar,primary,1141,yes,no,-1,0,unknown,22,no
40,technician,secondary,1259,no,no,-1,0,unknown,234,no
30,services,secondary,227,no,yes,-1,0,unknown,23,no
55,entrepreneur,secondary,538,yes,no,-1,0,unknown,353,yes
49,management,tertiary,92,yes,no,-1,0,unknown,221,no
33,technician,tertiary,8023,no,no,87,4,failure,196,no
32,services,secondary,2478,no,yes,-1,0,unknown,395,no
21,student,secondary,6844,no,no,127,7,other,126,no
42,technician,secondary,440,yes,no,-1,0,unknown,13,no
56,self-employed,secondary,800,no,yes,-1,0,unknown,170,no
39,unknown,secondary,914,no,no,-1,0,unknown,20,no
30,entrepreneur,secondary,638,no,no,-1,0,unknown,358,no
55,retired,secondary,159,no,no,-1,0,unknown,159,no
43,blue-collar,primary,483,yes,no,-1,0,unknown,225,no
53,unemployed,secondary,94,no,no,181,14,success,493,yes
57,retired,secondary,1044,no,no,192,2,success,585,yes
39,self-employed,unknown,0,no,no,-1,0,unknown,13,no
56,technician,tertiary,401,yes,no,-1,0,unknown,26,no
29,services,unknown,33,no,no,-1,0,unknown,161,no
38,blue-collar,primary,506,yes,yes,-1,0,unknown,122,no
59,management,tertiary,1881,no,no,-1,0,unknown,456,no
42,technician,unknown,344,yes,no,-1,0,unknown,26,no
46,blue-collar,primary,0,yes,no,-1,0,unknown,51,no
31,admin.,secondary,3,yes,no,-1,0,unknown,37,no
35,services,secondary,221,yes,no,360,1,failure,150,no
50,self-employed,secondary,36,no,no,-1,0,unknown,104,no
42,blue-collar,primary,969,yes,no,-1,0,unknown,721,no
